id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
49645-polnum-51620-county-44012,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48023,Gary,False,False,False,Gates,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,,51620,5,100.0,5,county-44012,Baylor,False,Term Exp 2022,,Texas,TX,True,False,198,0.328904,False
49645-polnum-51620-county-44013,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48025,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,6,100.0,6,county-44013,Bee,False,Term Exp 2022,,Texas,TX,True,False,2271,0.603027,False
49645-polid-58291-county-44013,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48025,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,6,100.0,6,county-44013,Bee,False,Term Exp 2022,,Texas,TX,True,False,1495,0.396973,False
49645-polnum-51620-county-44014,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48027,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,49,100.0,49,county-44014,Bell,False,Term Exp 2022,,Texas,TX,True,False,24119,0.560321,False
49645-polid-58291-county-44014,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48027,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,49,100.0,49,county-44014,Bell,False,Term Exp 2022,,Texas,TX,True,False,18926,0.439679,False
49645-polnum-51620-county-44015,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48029,Gary,False,False,False,Gates,2016-05-18T16:44:12Z,county,True,R,Railroad Commissioner,GOP,,51620,277,38.85,713,county-44015,Bexar,False,Term Exp 2022,,Texas,TX,True,False,49293,0.519399,False
49645-polid-58291-county-44015,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48029,Wayne,False,False,False,Christian,2016-05-18T16:44:12Z,county,True,R,Railroad Commissioner,GOP,58291,47564,277,38.85,713,county-44015,Bexar,False,Term Exp 2022,,Texas,TX,True,False,45611,0.480601,False
49645-polnum-51620-county-44016,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48031,Gary,False,False,False,Gates,2016-05-18T16:37:58Z,county,True,R,Railroad Commissioner,GOP,,51620,5,100.0,5,county-44016,Blanco,False,Term Exp 2022,,Texas,TX,True,False,1103,0.582673,False
49645-polid-58291-county-44016,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48031,Wayne,False,False,False,Christian,2016-05-18T16:37:58Z,county,True,R,Railroad Commissioner,GOP,58291,47564,5,100.0,5,county-44016,Blanco,False,Term Exp 2022,,Texas,TX,True,False,790,0.417327,False
49645-polid-58291-county-44017,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48033,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,2,100.0,2,county-44017,Borden,False,Term Exp 2022,,Texas,TX,True,False,103,0.944954,False
49645-polnum-51620-county-44017,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48033,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,2,100.0,2,county-44017,Borden,False,Term Exp 2022,,Texas,TX,True,False,6,0.055046,False
49645-polid-58291-county-44018,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48035,Wayne,False,False,False,Christian,2016-05-18T16:53:31Z,county,True,R,Railroad Commissioner,GOP,58291,47564,6,100.0,6,county-44018,Bosque,False,Term Exp 2022,,Texas,TX,True,False,1836,0.638609,False
49645-polnum-51620-county-44018,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48035,Gary,False,False,False,Gates,2016-05-18T16:53:31Z,county,True,R,Railroad Commissioner,GOP,,51620,6,100.0,6,county-44018,Bosque,False,Term Exp 2022,,Texas,TX,True,False,1039,0.361391,False
49645-polnum-51620-county-44019,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48037,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,11,100.0,11,county-44019,Bowie,False,Term Exp 2022,,Texas,TX,True,False,7684,0.541356,False
49645-polid-58291-county-44019,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48037,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,11,100.0,11,county-44019,Bowie,False,Term Exp 2022,,Texas,TX,True,False,6510,0.458644,False
49645-polnum-51620-county-44020,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48039,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,29,100.0,29,county-44020,Brazoria,False,Term Exp 2022,,Texas,TX,True,False,27112,0.5785,False
49645-polid-58291-county-44020,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48039,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,29,100.0,29,county-44020,Brazoria,False,Term Exp 2022,,Texas,TX,True,False,19754,0.4215,False
49645-polnum-51620-county-44021,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48041,Gary,False,False,False,Gates,2016-05-18T16:53:31Z,county,True,R,Railroad Commissioner,GOP,,51620,78,100.0,78,county-44021,Brazos,False,Term Exp 2022,,Texas,TX,True,False,13259,0.555956,False
49645-polid-58291-county-44021,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48041,Wayne,False,False,False,Christian,2016-05-18T16:53:31Z,county,True,R,Railroad Commissioner,GOP,58291,47564,78,100.0,78,county-44021,Brazos,False,Term Exp 2022,,Texas,TX,True,False,10590,0.444044,False
49645-polnum-51620-county-44022,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48043,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,9,county-44022,Brewster,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44022,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48043,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,9,county-44022,Brewster,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44023,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48045,Gary,False,False,False,Gates,2016-05-18T16:37:58Z,county,True,R,Railroad Commissioner,GOP,,51620,5,100.0,5,county-44023,Briscoe,False,Term Exp 2022,,Texas,TX,True,False,222,0.825279,False
49645-polid-58291-county-44023,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48045,Wayne,False,False,False,Christian,2016-05-18T16:37:58Z,county,True,R,Railroad Commissioner,GOP,58291,47564,5,100.0,5,county-44023,Briscoe,False,Term Exp 2022,,Texas,TX,True,False,47,0.174721,False
49645-polid-58291-county-44024,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48047,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,2,100.0,2,county-44024,Brooks,False,Term Exp 2022,,Texas,TX,True,False,1230,0.764925,False
49645-polnum-51620-county-44024,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48047,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,2,100.0,2,county-44024,Brooks,False,Term Exp 2022,,Texas,TX,True,False,378,0.235075,False
49645-polnum-51620-county-44025,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48049,Gary,False,False,False,Gates,2016-05-18T16:31:42Z,county,True,R,Railroad Commissioner,GOP,,51620,19,100.0,19,county-44025,Brown,False,Term Exp 2022,,Texas,TX,True,False,3023,0.535898,False
49645-polid-58291-county-44025,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48049,Wayne,False,False,False,Christian,2016-05-18T16:31:42Z,county,True,R,Railroad Commissioner,GOP,58291,47564,19,100.0,19,county-44025,Brown,False,Term Exp 2022,,Texas,TX,True,False,2618,0.464102,False
49645-polnum-51620-county-44026,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48051,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,14,100.0,14,county-44026,Burleson,False,Term Exp 2022,,Texas,TX,True,False,1624,0.582288,False
49645-polid-58291-county-44026,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48051,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,14,100.0,14,county-44026,Burleson,False,Term Exp 2022,,Texas,TX,True,False,1165,0.417712,False
49645-polid-58291-county-44027,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48053,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,21,county-44027,Burnet,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44027,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48053,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,21,county-44027,Burnet,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44028,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48055,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,32,100.0,32,county-44028,Caldwell,False,Term Exp 2022,,Texas,TX,True,False,2814,0.529246,False
49645-polnum-51620-county-44028,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48055,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,32,100.0,32,county-44028,Caldwell,False,Term Exp 2022,,Texas,TX,True,False,2503,0.470754,False
49645-polnum-51620-county-44029,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48057,Gary,False,False,False,Gates,2016-05-18T16:50:26Z,county,True,R,Railroad Commissioner,GOP,,51620,2,100.0,2,county-44029,Calhoun,False,Term Exp 2022,,Texas,TX,True,False,1934,0.613579,False
49645-polid-58291-county-44029,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48057,Wayne,False,False,False,Christian,2016-05-18T16:50:26Z,county,True,R,Railroad Commissioner,GOP,58291,47564,2,100.0,2,county-44029,Calhoun,False,Term Exp 2022,,Texas,TX,True,False,1218,0.386421,False
49645-polnum-51620-county-44030,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48059,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,8,100.0,8,county-44030,Callahan,False,Term Exp 2022,,Texas,TX,True,False,1830,0.828429,False
49645-polid-58291-county-44030,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48059,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,8,100.0,8,county-44030,Callahan,False,Term Exp 2022,,Texas,TX,True,False,379,0.171571,False
49645-polnum-51620-county-44031,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48061,Gary,False,False,False,Gates,2016-05-18T16:37:58Z,county,True,R,Railroad Commissioner,GOP,,51620,5,29.41,17,county-44031,Cameron,False,Term Exp 2022,,Texas,TX,True,False,7195,0.525489,False
49645-polid-58291-county-44031,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48061,Wayne,False,False,False,Christian,2016-05-18T16:37:58Z,county,True,R,Railroad Commissioner,GOP,58291,47564,5,29.41,17,county-44031,Cameron,False,Term Exp 2022,,Texas,TX,True,False,6497,0.474511,False
49645-polnum-51620-county-44032,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48063,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,2,county-44032,Camp,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44032,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48063,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,2,county-44032,Camp,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44033,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48065,Gary,False,False,False,Gates,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,,51620,6,100.0,6,county-44033,Carson,False,Term Exp 2022,,Texas,TX,True,False,621,0.586402,False
49645-polid-58291-county-44033,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48065,Wayne,False,False,False,Christian,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,58291,47564,6,100.0,6,county-44033,Carson,False,Term Exp 2022,,Texas,TX,True,False,438,0.413598,False
49645-polid-58291-county-44034,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48067,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,19,100.0,19,county-44034,Cass,False,Term Exp 2022,,Texas,TX,True,False,2644,0.549688,False
49645-polnum-51620-county-44034,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48067,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,19,100.0,19,county-44034,Cass,False,Term Exp 2022,,Texas,TX,True,False,2166,0.450312,False
49645-polnum-51620-county-44035,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48069,Gary,False,False,False,Gates,2016-05-18T16:31:42Z,county,True,R,Railroad Commissioner,GOP,,51620,9,100.0,9,county-44035,Castro,False,Term Exp 2022,,Texas,TX,True,False,563,0.580412,False
49645-polid-58291-county-44035,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48069,Wayne,False,False,False,Christian,2016-05-18T16:31:42Z,county,True,R,Railroad Commissioner,GOP,58291,47564,9,100.0,9,county-44035,Castro,False,Term Exp 2022,,Texas,TX,True,False,407,0.419588,False
49645-polnum-51620-county-44036,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48071,Gary,False,False,False,Gates,2016-05-18T16:50:26Z,county,True,R,Railroad Commissioner,GOP,,51620,14,100.0,14,county-44036,Chambers,False,Term Exp 2022,,Texas,TX,True,False,3969,0.619866,False
49645-polid-58291-county-44036,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48071,Wayne,False,False,False,Christian,2016-05-18T16:50:26Z,county,True,R,Railroad Commissioner,GOP,58291,47564,14,100.0,14,county-44036,Chambers,False,Term Exp 2022,,Texas,TX,True,False,2434,0.380134,False
49645-polnum-51620-county-44037,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48073,Gary,False,False,False,Gates,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,,51620,26,100.0,26,county-44037,Cherokee,False,Term Exp 2022,,Texas,TX,True,False,3376,0.507135,False
49645-polid-58291-county-44037,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48073,Wayne,False,False,False,Christian,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,58291,47564,26,100.0,26,county-44037,Cherokee,False,Term Exp 2022,,Texas,TX,True,False,3281,0.492865,False
49645-polid-58291-county-44038,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48075,Wayne,False,False,False,Christian,2016-05-18T16:44:12Z,county,True,R,Railroad Commissioner,GOP,58291,47564,5,100.0,5,county-44038,Childress,False,Term Exp 2022,,Texas,TX,True,False,883,0.994369,False
49645-polnum-51620-county-44038,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48075,Gary,False,False,False,Gates,2016-05-18T16:44:12Z,county,True,R,Railroad Commissioner,GOP,,51620,5,100.0,5,county-44038,Childress,False,Term Exp 2022,,Texas,TX,True,False,5,0.005631,False
49645-polnum-51620-county-44039,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48077,Gary,False,False,False,Gates,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,,51620,17,100.0,17,county-44039,Clay,False,Term Exp 2022,,Texas,TX,True,False,1102,0.591519,False
49645-polid-58291-county-44039,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48077,Wayne,False,False,False,Christian,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,58291,47564,17,100.0,17,county-44039,Clay,False,Term Exp 2022,,Texas,TX,True,False,761,0.408481,False
49645-polnum-51620-county-44040,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48079,Gary,False,False,False,Gates,2016-05-18T16:44:12Z,county,True,R,Railroad Commissioner,GOP,,51620,6,100.0,6,county-44040,Cochran,False,Term Exp 2022,,Texas,TX,True,False,355,0.816092,False
49645-polid-58291-county-44040,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48079,Wayne,False,False,False,Christian,2016-05-18T16:44:12Z,county,True,R,Railroad Commissioner,GOP,58291,47564,6,100.0,6,county-44040,Cochran,False,Term Exp 2022,,Texas,TX,True,False,80,0.183908,False
49645-polnum-51620-county-44041,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48081,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,5,county-44041,Coke,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44041,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48081,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,5,county-44041,Coke,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44042,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48083,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,6,100.0,6,county-44042,Coleman,False,Term Exp 2022,,Texas,TX,True,False,992,0.679452,False
49645-polid-58291-county-44042,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48083,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,6,100.0,6,county-44042,Coleman,False,Term Exp 2022,,Texas,TX,True,False,468,0.320548,False
49645-polnum-51620-county-44043,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48085,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,28,100.0,28,county-44043,Collin,False,Term Exp 2022,,Texas,TX,True,False,71090,0.568656,False
49645-polid-58291-county-44043,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48085,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,28,100.0,28,county-44043,Collin,False,Term Exp 2022,,Texas,TX,True,False,53924,0.431344,False
49645-polid-58291-county-44044,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48087,Wayne,False,False,False,Christian,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,58291,47564,2,100.0,2,county-44044,Collingsworth,False,Term Exp 2022,,Texas,TX,True,False,457,0.993478,False
49645-polnum-51620-county-44044,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48087,Gary,False,False,False,Gates,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,,51620,2,100.0,2,county-44044,Collingsworth,False,Term Exp 2022,,Texas,TX,True,False,3,0.006522,False
49645-polid-58291-county-44045,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48089,Wayne,False,False,False,Christian,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,58291,47564,13,100.0,13,county-44045,Colorado,False,Term Exp 2022,,Texas,TX,True,False,2071,0.618763,False
49645-polnum-51620-county-44045,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48089,Gary,False,False,False,Gates,2016-05-18T16:56:51Z,county,True,R,Railroad Commissioner,GOP,,51620,13,100.0,13,county-44045,Colorado,False,Term Exp 2022,,Texas,TX,True,False,1276,0.381237,False
49645-polid-58291-county-44046,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48091,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,24,county-44046,Comal,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44046,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48091,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,24,county-44046,Comal,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44047,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48093,Gary,False,False,False,Gates,2016-05-18T16:53:31Z,county,True,R,Railroad Commissioner,GOP,,51620,3,100.0,3,county-44047,Comanche,False,Term Exp 2022,,Texas,TX,True,False,1714,0.795729,False
49645-polid-58291-county-44047,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48093,Wayne,False,False,False,Christian,2016-05-18T16:53:31Z,county,True,R,Railroad Commissioner,GOP,58291,47564,3,100.0,3,county-44047,Comanche,False,Term Exp 2022,,Texas,TX,True,False,440,0.204271,False
49645-polnum-51620-county-44048,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48095,Gary,False,False,False,Gates,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,,51620,3,100.0,3,county-44048,Concho,False,Term Exp 2022,,Texas,TX,True,False,399,0.985185,False
49645-polid-58291-county-44048,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48095,Wayne,False,False,False,Christian,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,58291,47564,3,100.0,3,county-44048,Concho,False,Term Exp 2022,,Texas,TX,True,False,6,0.014815,False
49645-polnum-51620-county-44049,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48097,Gary,False,False,False,Gates,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,,51620,31,100.0,31,county-44049,Cooke,False,Term Exp 2022,,Texas,TX,True,False,3477,0.579403,False
49645-polid-58291-county-44049,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48097,Wayne,False,False,False,Christian,2016-05-18T16:47:20Z,county,True,R,Railroad Commissioner,GOP,58291,47564,31,100.0,31,county-44049,Cooke,False,Term Exp 2022,,Texas,TX,True,False,2524,0.420597,False
49645-polnum-51620-county-44050,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48099,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,8,county-44050,Coryell,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44050,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48099,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,8,county-44050,Coryell,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44051,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48101,Gary,False,False,False,Gates,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,,51620,6,100.0,6,county-44051,Cottle,False,Term Exp 2022,,Texas,TX,True,False,266,0.996255,False
49645-polid-58291-county-44051,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48101,Wayne,False,False,False,Christian,2016-05-18T16:41:04Z,county,True,R,Railroad Commissioner,GOP,58291,47564,6,100.0,6,county-44051,Cottle,False,Term Exp 2022,,Texas,TX,True,False,1,0.003745,False
49645-polid-58291-county-44052,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48103,Wayne,False,False,False,Christian,2016-05-18T16:31:42Z,county,True,R,Railroad Commissioner,GOP,58291,47564,5,100.0,5,county-44052,Crane,False,Term Exp 2022,,Texas,TX,True,False,416,0.651017,False
49645-polnum-51620-county-44052,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48103,Gary,False,False,False,Gates,2016-05-18T16:31:42Z,county,True,R,Railroad Commissioner,GOP,,51620,5,100.0,5,county-44052,Crane,False,Term Exp 2022,,Texas,TX,True,False,223,0.348983,False
49645-polnum-51620-county-44053,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48105,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,5,county-44053,Crockett,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44053,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48105,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,5,county-44053,Crockett,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polnum-51620-county-44054,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48107,Gary,False,False,False,Gates,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,,51620,5,100.0,5,county-44054,Crosby,False,Term Exp 2022,,Texas,TX,True,False,451,0.517202,False
49645-polid-58291-county-44054,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48107,Wayne,False,False,False,Christian,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,58291,47564,5,100.0,5,county-44054,Crosby,False,Term Exp 2022,,Texas,TX,True,False,421,0.482798,False
49645-polid-58291-county-44055,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48109,Wayne,False,False,False,Christian,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,58291,47564,3,100.0,3,county-44055,Culberson,False,Term Exp 2022,,Texas,TX,True,False,276,0.647887,False
49645-polnum-51620-county-44055,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48109,Gary,False,False,False,Gates,2016-05-18T16:34:47Z,county,True,R,Railroad Commissioner,GOP,,51620,3,100.0,3,county-44055,Culberson,False,Term Exp 2022,,Texas,TX,True,False,150,0.352113,False
49645-polnum-51620-county-44056,polnum-51620,49645,Runoff,R,2,60130,,0,2016-05-24,48111,Gary,False,False,False,Gates,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,,51620,0,0.0,3,county-44056,Dallam,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
49645-polid-58291-county-44056,polid-58291,49645,Runoff,R,1,60335,,0,2016-05-24,48111,Wayne,False,False,False,Christian,2016-05-18T16:13:25Z,county,True,R,Railroad Commissioner,GOP,58291,47564,0,0.0,3,county-44056,Dallam,False,Term Exp 2022,,Texas,TX,True,False,0,0.0,False
